Time [s],MOSI Schwarz,Data grün
23.519872417,1,1
23.520706667,1,0
23.520854583,1,1
23.520863417,0,1
23.520878917,0,0
23.521026833,0,1
23.521035833,1,1
23.521870167,1,0
23.522018000,1,1
23.522026833,0,1
23.522042333,0,0
23.522190250,0,1
23.522199250,1,1
23.523033583,1,0
23.523181500,1,1
23.523190333,0,1
23.523205750,0,0
23.523353667,0,1
23.523362750,1,1
23.524197083,1,0
23.524344917,1,1
23.524353833,0,1
23.524369333,0,0
23.524517167,0,1
23.524526167,1,1
23.525361083,1,0
23.525508917,1,1
23.525517750,0,1
23.525533250,0,0
23.525681167,0,1
23.525690167,1,1
23.526524250,1,0
23.526672083,1,1
23.526680917,0,1
23.526696417,0,0
23.526844333,0,1
23.526853333,1,1
23.527687833,1,0
23.527835667,1,1
23.527844500,0,1
23.527860000,0,0
23.528007917,0,1
23.528016917,1,1
23.535072833,1,0
23.535220750,1,1
23.535229583,0,1
23.535245083,0,0
23.535393000,0,1
23.535402000,1,1
23.536285917,1,0
23.536433750,1,1
23.536442583,0,1
23.536458083,0,0
23.536606000,0,1
23.536615000,1,1
23.537449417,1,0
23.537597250,1,1
23.537606167,0,1
23.537621583,0,0
23.537769500,0,1
23.537778583,1,1
23.538613083,1,0
23.538760917,1,1
23.538769833,0,1
23.538785333,0,0
23.538933167,0,1
23.538942250,1,1
23.539776917,1,0
23.539924750,1,1
23.539933583,0,1
23.539949083,0,0
23.540097000,0,1
23.540106000,1,1
23.540939833,1,0
23.541087667,1,1
23.541096583,0,1
23.541112000,0,0
23.541259917,0,1
23.541269000,1,1
23.542103750,1,0
23.542251583,1,1
23.542260417,0,1
23.542275917,0,0
23.542423833,0,1
23.542432833,1,1
23.543266917,1,0
23.543414750,1,1
23.543423667,0,1
23.543439167,0,0
23.543587083,0,1
23.543596083,1,1
23.544430500,1,0
23.544578333,1,1
23.544587167,0,1
23.544602667,0,0
23.544750583,0,1
23.544759583,1,1
23.551815583,1,0
23.551963417,1,1
23.551972333,0,1
23.551987833,0,0
23.552135750,0,1
23.552144750,1,1
23.553028583,1,0
23.553176500,1,1
23.553185333,0,1
23.553200750,0,0
23.553348667,0,1
23.553357667,1,1
23.554192250,1,0
23.554340083,1,1
23.554348917,0,1
23.554364417,0,0
23.554512333,0,1
23.554521333,1,1
23.555355583,1,0
23.555503417,1,1
23.555512250,0,1
23.555527750,0,0
23.555675667,0,1
23.555684750,1,1
23.556519250,1,0
23.556667083,1,1
23.556675917,0,1
23.556691417,0,0
23.556839333,0,1
23.556848333,1,1
23.557682667,1,0
23.557830500,1,1
23.557839417,0,1
23.557854833,0,0
23.558002750,0,1
23.558011750,1,1
23.558846167,1,0
23.558994000,1,1
23.559002833,0,1
23.559018333,0,0
23.559166250,0,1
23.559175250,1,1
23.560009917,1,0
23.560157750,1,1
23.560166667,0,1
23.560182083,0,0
23.560330000,0,1
23.560339000,1,1
23.561173583,1,0
23.561321417,1,1
23.561330250,0,1
23.561345667,0,0
23.561493583,0,1
23.561502667,1,1
23.568558667,1,0
23.568706417,1,1
23.568715333,0,1
23.568730833,0,0
23.568878750,0,1
23.568887750,1,1
23.569771333,1,0
23.569919167,1,1
23.569928000,0,1
23.569943500,0,0
23.570091417,0,1
23.570100417,1,1
23.570935167,1,0
23.571083000,1,1
23.571091833,0,1
23.571107333,0,0
23.571255250,0,1
23.571264250,1,1
23.572098667,1,0
23.572246500,1,1
23.572255333,0,1
23.572270833,0,0
23.572418750,0,1
23.572427750,1,1
23.573261833,1,0
23.573409667,1,1
23.573418500,0,1
23.573434000,0,0
23.573581917,0,1
23.573590917,1,1
23.574425333,1,0
23.574573167,1,1
23.574582000,0,1
23.574597500,0,0
23.574745417,0,1
23.574754417,1,1
23.575588750,1,0
23.575736583,1,1
23.575745500,0,1
23.575760917,0,0
23.575908833,0,1
23.575917833,1,1
23.576752750,1,0
23.576900583,1,1
23.576909417,0,1
23.576924917,0,0
23.577072833,0,1
23.577081833,1,1
23.577915833,1,0
23.578063667,1,1
23.578072500,0,1
23.578088000,0,0
23.578235917,0,1
23.578245000,1,1
23.585301333,1,0
23.585449250,1,1
23.585458083,0,1
23.585473583,0,0
23.585621500,0,1
23.585630500,1,1
23.586514083,1,0
23.586662000,1,1
23.586670833,0,1
23.586686333,0,0
23.586834250,0,1
23.586843250,1,1
23.587677583,1,0
23.587825417,1,1
23.587834250,0,1
23.587849667,0,0
23.587997583,0,1
23.588006667,1,1
23.588841000,1,0
23.588988833,1,1
23.588997750,0,1
23.589013250,0,0
23.589161167,0,1
23.589170167,1,1
23.590004750,1,0
23.590152583,1,1
23.590161417,0,1
23.590176833,0,0
23.590324750,0,1
23.590333833,1,1
23.591168083,1,0
23.591315917,1,1
23.591324750,0,1
23.591340167,0,0
23.591488083,0,1
23.591497167,1,1
23.592331583,1,0
23.592479417,1,1
23.592488250,0,1
23.592503750,0,0
23.592651667,0,1
23.592660667,1,1
23.593495500,1,0
23.593643333,1,1
23.593652250,0,1
23.593667667,0,0
23.593815583,0,1
23.593824583,1,1
23.594658583,1,0
23.594806417,1,1
23.594815250,0,1
23.594830750,0,0
23.594978667,0,1
23.594987667,1,1
23.602044083,1,0
23.602191917,1,1
23.602200750,0,1
23.602216250,0,0
23.602364167,0,1
23.602373167,1,1
23.603256833,1,0
23.603404667,1,1
23.603413500,0,1
23.603429000,0,0
23.603576917,0,1
23.603585917,1,1
23.604420250,1,0
23.604568083,1,1
23.604577000,0,1
23.604592417,0,0
23.604740333,0,1
23.604749417,1,1
23.605583917,1,0
23.605731750,1,1
23.605740583,0,1
23.605756083,0,0
23.605904000,0,1
23.605913000,1,1
23.606747333,1,0
23.606895250,1,1
23.606904083,0,1
23.606919583,0,0
23.607067500,0,1
23.607076500,1,1
23.607910833,1,0
23.608058667,1,1
23.608067583,0,1
23.608083083,0,0
23.608231000,0,1
23.608240000,1,1
23.609074667,1,0
23.609222500,1,1
23.609231333,0,1
23.609246833,0,0
23.609394750,0,1
23.609403750,1,1
23.610237833,1,0
23.610385667,1,1
23.610394500,0,1
23.610410000,0,0
23.610557917,0,1
23.610566917,1,1
23.611401417,1,0
23.611549167,1,1
23.611558083,0,1
23.611573583,0,0
23.611721500,0,1
23.611730500,1,1
23.618786500,1,0
23.618934333,1,1
23.618943250,0,1
23.618958667,0,0
23.619106583,0,1
23.619115583,1,1
23.619999500,1,0
23.620147417,1,1
23.620156167,0,1
23.620171667,0,0
23.620319583,0,1
23.620328583,1,1
23.621163000,1,0
23.621310833,1,1
23.621319750,0,1
23.621335167,0,0
23.621483083,0,1
23.621492083,1,1
23.622326917,1,0
23.622474750,1,1
23.622483583,0,1
23.622499083,0,0
23.622647000,0,1
23.622656000,1,1
23.623489917,1,0
23.623637833,1,1
23.623646667,0,1
23.623662167,0,0
23.623810083,0,1
23.623819083,1,1
23.624653500,1,0
23.624801333,1,1
23.624810167,0,1
23.624825667,0,0
23.624973500,0,1
23.624982583,1,1
23.625817333,1,0
23.625965250,1,1
23.625974000,0,1
23.625989500,0,0
23.626137417,0,1
23.626146500,1,1
23.626980583,1,0
23.627128417,1,1
23.627137250,0,1
23.627152750,0,0
23.627300667,0,1
23.627309667,1,1
23.628144083,1,0
23.628291917,1,1
23.628300750,0,1
23.628316250,0,0
23.628464167,0,1
23.628473167,1,1
23.635529250,1,0
23.635677083,1,1
23.635685917,0,1
23.635701417,0,0
23.635849333,0,1
23.635858333,1,1
23.636742250,1,0
23.636890083,1,1
23.636898917,0,1
23.636914417,0,0
23.637062333,0,1
23.637071333,1,1
23.637905833,1,0
23.638053667,1,1
23.638062583,0,1
23.638078083,0,0
23.638226000,0,1
23.638235000,1,1
23.639069417,1,0
23.639217250,1,1
23.639226083,0,1
23.639241583,0,0
23.639389500,0,1
23.639398500,1,1
23.640232833,1,0
23.640380667,1,1
23.640389500,0,1
23.640405000,0,0
23.640552917,0,1
23.640562000,1,1
23.641396417,1,0
23.641544250,1,1
23.641553083,0,1
23.641568583,0,0
23.641716500,0,1
23.641725583,1,1
23.642559667,1,0
23.642707500,1,1
23.642716333,0,1
23.642731833,0,0
23.642879750,0,1
23.642888750,1,1
23.643723583,1,0
23.643871417,1,1
23.643880250,0,1
23.643895750,0,0
23.644043667,0,1
23.644052750,1,1
23.644887167,1,0
23.645035000,1,1
23.645043833,0,1
23.645059333,0,0
23.645207250,0,1
23.645216250,1,1
23.652272250,1,0
23.652420083,1,1
23.652428917,0,1
23.652444417,0,0
23.652592333,0,1
23.652601333,1,1
23.653485000,1,0
23.653632833,1,1
23.653641667,0,1
23.653657167,0,0
23.653805083,0,1
23.653814083,1,1
23.654648917,1,0
23.654796750,1,1
23.654805583,0,1
23.654821000,0,0
23.654968917,0,1
23.654978000,1,1
23.655812083,1,0
23.655959917,1,1
23.655968750,0,1
23.655984250,0,0
23.656132167,0,1
23.656141167,1,1
23.656975750,1,0
23.657123667,1,1
23.657132500,0,1
23.657147917,0,0
23.657295833,0,1
23.657304833,1,1
23.658139000,1,0
23.658286833,1,1
23.658295750,0,1
23.658311167,0,0
23.658459083,0,1
23.658468083,1,1
23.659302833,1,0
23.659450667,1,1
23.659459500,0,1
23.659475000,0,0
23.659622917,0,1
23.659631917,1,1
23.660466000,1,0
23.660613833,1,1
23.660622667,0,1
23.660638167,0,0
23.660786083,0,1
23.660795083,1,1
23.661629500,1,0
23.661777333,1,1
23.661786250,0,1
23.661801750,0,0
23.661949667,0,1
23.661958667,1,1
23.669014667,1,0
23.669162500,1,1
23.669171333,0,1
23.669186833,0,0
23.669334750,0,1
23.669343833,1,1
23.670227750,1,0
23.670375583,1,1
23.670384417,0,1
23.670399917,0,0
23.670547833,0,1
23.670556917,1,1
23.671391167,1,0
23.671539000,1,1
23.671547917,0,1
23.671563333,0,0
23.671711250,0,1
23.671720250,1,1
23.672554833,1,0
23.672702667,1,1
23.672711500,0,1
23.672727000,0,0
23.672874917,0,1
23.672883917,1,1
23.673718333,1,0
23.673866167,1,1
23.673875000,0,1
23.673890417,0,0
23.674038333,0,1
23.674047417,1,1
23.674882083,1,0
23.675029917,1,1
23.675038833,0,1
23.675054250,0,0
23.675202167,0,1
23.675211167,1,1
23.676045333,1,0
23.676193167,1,1
23.676202000,0,1
23.676217417,0,0
23.676365333,0,1
23.676374417,1,1
23.677208667,1,0
23.677356583,1,1
23.677365417,0,1
23.677380917,0,0
23.677528833,0,1
23.677537833,1,1
23.678372083,1,0
23.678519917,1,1
23.678528750,0,1
23.678544250,0,0
23.678692167,0,1
23.678701167,1,1
23.685757667,1,0
23.685905500,1,1
23.685914417,0,1
23.685929917,0,0
23.686077833,0,1
23.686086833,1,1
23.686970417,1,0
23.687118333,1,1
23.687127167,0,1
23.687142667,0,0
23.687290583,0,1
23.687299583,1,1
23.688133917,1,0
23.688281750,1,1
23.688290583,0,1
23.688306083,0,0
23.688454000,0,1
23.688463083,1,1
23.689297583,1,0
23.689445417,1,1
23.689454250,0,1
23.689469750,0,0
23.689617667,0,1
23.689626667,1,1
23.690460917,1,0
23.690608750,1,1
23.690617667,0,1
23.690633167,0,0
23.690781083,0,1
23.690790083,1,1
23.691624417,1,0
23.691772250,1,1
23.691781083,0,1
23.691796583,0,0
23.691944500,0,1
23.691953500,1,1
23.692788250,1,0
23.692936083,1,1
23.692944917,0,1
23.692960417,0,0
23.693108333,0,1
23.693117333,1,1
23.693951417,1,0
23.694099250,1,1
23.694108167,0,1
23.694123667,0,0
23.694271583,0,1
23.694280583,1,1
23.695115000,1,0
23.695262833,1,1
23.695271667,0,1
23.695287167,0,0
23.695435083,0,1
23.695444083,1,1
23.702500167,1,0
23.702648000,1,1
23.702656833,0,1
23.702672250,0,0
23.702820167,0,1
23.702829250,1,1
23.703713333,1,0
23.703861250,1,1
23.703870083,0,1
23.703885583,0,0
23.704033500,0,1
23.704042500,1,1
23.704876667,1,0
23.705024500,1,1
23.705033333,0,1
23.705048750,0,0
23.705196667,0,1
23.705205750,1,1
23.706040250,1,0
23.706188083,1,1
23.706197000,0,1
23.706212500,0,0
23.706360417,0,1
23.706369417,1,1
23.707203833,1,0
23.707351667,1,1
23.707360583,0,1
23.707376000,0,0
23.707523917,0,1
23.707532917,1,1
23.708367083,1,0
23.708515000,1,1
23.708523833,0,1
23.708539250,0,0
23.708687167,0,1
23.708696167,1,1
23.709531083,1,0
23.709678917,1,1
23.709687833,0,1
23.709703250,0,0
23.709851167,0,1
23.709860167,1,1
23.710694333,1,0
23.710842167,1,1
23.710851000,0,1
23.710866417,0,0
23.711014333,0,1
23.711023417,1,1
23.711857833,1,0
23.712005750,1,1
23.712014583,0,1
23.712030083,0,0
23.712178000,0,1
23.712187000,1,1
23.719242917,1,0
23.719390750,1,1
23.719399583,0,1
23.719415083,0,0
23.719563000,0,1
23.719572000,1,1
23.720455917,1,0
23.720603750,1,1
23.720612583,0,1
23.720628083,0,0
23.720776000,0,1
23.720785000,1,1
23.721619333,1,0
23.721767167,1,1
23.721776000,0,1
23.721791500,0,0
23.721939417,0,1
23.721948500,1,1
23.722783000,1,0
23.722930750,1,1
23.722939667,0,1
23.722955167,0,0
23.723103083,0,1
23.723112083,1,1
23.723946500,1,0
23.724094333,1,1
23.724103167,0,1
23.724118667,0,0
23.724266583,0,1
23.724275583,1,1
23.725109833,1,0
23.725257667,1,1
23.725266583,0,1
23.725282000,0,0
23.725429917,0,1
23.725439000,1,1
23.726273833,1,0
23.726421667,1,1
23.726430500,0,1
23.726446000,0,0
23.726593917,0,1
23.726603000,1,1
23.727437000,1,0
23.727584833,1,1
23.727593667,0,1
23.727609167,0,0
23.727757083,0,1
23.727766167,1,1
23.728600583,1,0
23.728748417,1,1
23.728757333,0,1
23.728772833,0,0
23.728920750,0,1
23.728929750,1,1
23.735985583,1,0
23.736133500,1,1
23.736142333,0,1
23.736157833,0,0
23.736305750,0,1
23.736314750,1,1
23.737198833,1,0
23.737346667,1,1
23.737355500,0,1
23.737371000,0,0
23.737518917,0,1
23.737527917,1,1
23.738362750,1,0
23.738510583,1,1
23.738519417,0,1
23.738534917,0,0
23.738682833,0,1
23.738691833,1,1
23.739525583,1,0
23.739673417,1,1
23.739682250,0,1
23.739697750,0,0
23.739845667,0,1
23.739854667,1,1
23.740689167,1,0
23.740837000,1,1
23.740845833,0,1
23.740861333,0,0
23.741009250,0,1
23.741018250,1,1
23.741852583,1,0
23.742000417,1,1
23.742009333,0,1
23.742024750,0,0
23.742172667,0,1
23.742181667,1,1
23.743016583,1,0
23.743164417,1,1
23.743173250,0,1
23.743188667,0,0
23.743336583,0,1
23.743345667,1,1
23.744179750,1,0
23.744327583,1,1
23.744336417,0,1
23.744351917,0,0
23.744499833,0,1
23.744508833,1,1
23.745343333,1,0
23.745491167,1,1
23.745500000,0,1
23.745515500,0,0
23.745663417,0,1
23.745672417,1,1
23.752728333,1,0
23.752876167,1,1
23.752885083,0,1
23.752900583,0,0
23.753048500,0,1
23.753057500,1,1
23.753941417,1,0
23.754089250,1,1
23.754098083,0,1
23.754113583,0,0
23.754261500,0,1
23.754270583,1,1
23.755104833,1,0
23.755252667,1,1
23.755261500,0,1
23.755277000,0,0
23.755424917,0,1
23.755433917,1,1
23.756268417,1,0
23.756416250,1,1
23.756425083,0,1
23.756440583,0,0
23.756588500,0,1
23.756597500,1,1
23.757432250,1,0
23.757580167,1,1
23.757589000,0,1
23.757604500,0,0
23.757752417,0,1
23.757761417,1,1
23.758595250,1,0
23.758743083,1,1
23.758751917,0,1
23.758767417,0,0
23.758915333,0,1
23.758924333,1,1
23.759759167,1,0
23.759907083,1,1
23.759915917,0,1
23.759931417,0,0
23.760079333,0,1
23.760088333,1,1
23.760922417,1,0
23.761070250,1,1
23.761079083,0,1
23.761094583,0,0
23.761242500,0,1
23.761251583,1,1
23.762085917,1,0
23.762233833,1,1
23.762242583,0,1
23.762258167,0,0
23.762406000,0,1
23.762415083,1,1
23.769471000,1,0
23.769618917,1,1
23.769627667,0,1
23.769643167,0,0
23.769791083,0,1
23.769800167,1,1
23.770684083,1,0
23.770831917,1,1
23.770840833,0,1
23.770856250,0,0
23.771004167,0,1
23.771013167,1,1
23.771847833,1,0
23.771995667,1,1
23.772004500,0,1
23.772020000,0,0
23.772167917,0,1
23.772176917,1,1
23.773011083,1,0
23.773158917,1,1
23.773167833,0,1
23.773183333,0,0
23.773331250,0,1
23.773340250,1,1
23.774174833,1,0
23.774322667,1,1
23.774331500,0,1
23.774347000,0,0
23.774494917,0,1
23.774503917,1,1
23.775338417,1,0
23.775486250,1,1
23.775495083,0,1
23.775510583,0,0
23.775658500,0,1
23.775667500,1,1
23.776501583,1,0
23.776649417,1,1
23.776658333,0,1
23.776673750,0,0
23.776821667,0,1
23.776830750,1,1
23.777665083,1,0
23.777812917,1,1
23.777821750,0,1
23.777837250,0,0
23.777985167,0,1
23.777994167,1,1
23.778828417,1,0
23.778976250,1,1
23.778985167,0,1
23.779000667,0,0
23.779148583,0,1
23.779157583,1,1
23.786214083,1,0
23.786362000,1,1
23.786370750,0,1
23.786386250,0,0
23.786534167,0,1
23.786543250,1,1
23.787426750,1,0
23.787574583,1,1
23.787583500,0,1
23.787599000,0,0
23.787746917,0,1
23.787755917,1,1
23.788590333,1,0
23.788738167,1,1
23.788747000,0,1
23.788762500,0,0
23.788910417,0,1
23.788919417,1,1
23.789753833,1,0
23.789901667,1,1
23.789910583,0,1
23.789926083,0,0
23.790074000,0,1
23.790083000,1,1
23.790917500,1,0
23.791065333,1,1
23.791074167,0,1
23.791089750,0,0
23.791237583,0,1
23.791246667,1,1
23.792081167,1,0
23.792229000,1,1
23.792237833,0,1
23.792253333,0,0
23.792401250,0,1
23.792410333,1,1
23.793244417,1,0
23.793392250,1,1
23.793401083,0,1
23.793416583,0,0
23.793564500,0,1
23.793573500,1,1
23.794407750,1,0
23.794555667,1,1
23.794564500,0,1
23.794580000,0,0
23.794727917,0,1
23.794736917,1,1
23.795571167,1,0
23.795719000,1,1
23.795727833,0,1
23.795743333,0,0
23.795891250,0,1
23.795900250,1,1
23.802956750,1,0
23.803104583,1,1
23.803113500,0,1
23.803129000,0,0
23.803276917,0,1
23.803285917,1,1
23.804169667,1,0
23.804317500,1,1
23.804326333,0,1
23.804341833,0,0
23.804489750,0,1
23.804498750,1,1
23.805333000,1,0
23.805480833,1,1
23.805489750,0,1
23.805505250,0,0
23.805653167,0,1
23.805662167,1,1
23.806496500,1,0
23.806644333,1,1
23.806653167,0,1
23.806668667,0,0
23.806816583,0,1
23.806825583,1,1
23.807660000,1,0
23.807807833,1,1
23.807816667,0,1
23.807832167,0,0
23.807980083,0,1
23.807989083,1,1
23.808824000,1,0
23.808971833,1,1
23.808980667,0,1
23.808996167,0,0
23.809144083,0,1
23.809153083,1,1
23.809986917,1,0
23.810134833,1,1
23.810143667,0,1
23.810159167,0,0
23.810307083,0,1
23.810316083,1,1
23.811150917,1,0
23.811298750,1,1
23.811307667,0,1
23.811323167,0,0
23.811471083,0,1
23.811480000,1,1
23.812314000,1,0
23.812461833,1,1
23.812470667,0,1
23.812486167,0,0
23.812634083,0,1
23.812643083,1,1
23.819699500,1,0
23.819847333,1,1
23.819856167,0,1
23.819871667,0,0
23.820019583,0,1
23.820028667,1,1
23.820912250,1,0
23.821060083,1,1
23.821069000,0,1
23.821084417,0,0
23.821232333,0,1
23.821241417,1,1
23.822075750,1,0
23.822223583,1,1
23.822232417,0,1
23.822247833,0,0
23.822395750,0,1
23.822404833,1,1
23.823239417,1,0
23.823387250,1,1
23.823396083,0,1
23.823411583,0,0
23.823559500,0,1
23.823568500,1,1
23.824402833,1,0
23.824550667,1,1
23.824559583,0,1
23.824575000,0,0
23.824722917,0,1
23.824731917,1,1
23.825566167,1,0
23.825714000,1,1
23.825722833,0,1
23.825738333,0,0
23.825886250,0,1
23.825895250,1,1
23.826729667,1,0
23.826877500,1,1
23.826886333,0,1
23.826901833,0,0
23.827049750,0,1
23.827058750,1,1
23.827893583,1,0
23.828041417,1,1
23.828050250,0,1
23.828065750,0,0
23.828213667,0,1
23.828222667,1,1
23.829056667,1,0
23.829204583,1,1
23.829213417,0,1
23.829228917,0,0
23.829376833,0,1
23.829385833,1,1
23.836442250,1,0
23.836590083,1,1
23.836598917,0,1
23.836614417,0,0
23.836762333,0,1
23.836771333,1,1
23.837655000,1,0
23.837802833,1,1
23.837811667,0,1
23.837827167,0,0
23.837975083,0,1
23.837984167,1,1
23.838818500,1,0
23.838966333,1,1
23.838975167,0,1
23.838990667,0,0
23.839138583,0,1
23.839147583,1,1
23.839982333,1,0
23.840130250,1,1
23.840139083,0,1
23.840154583,0,0
23.840302500,0,1
23.840311500,1,1
23.841145417,1,0
23.841293250,1,1
23.841302083,0,1
23.841317500,0,0
23.841465417,0,1
23.841474417,1,1
23.842308833,1,0
23.842456667,1,1
23.842465583,0,1
23.842481000,0,0
23.842628917,0,1
23.842638000,1,1
23.843472750,1,0
23.843620583,1,1
23.843629417,0,1
23.843644917,0,0
23.843792833,0,1
23.843801833,1,1
23.844635917,1,0
23.844783750,1,1
23.844792583,0,1
23.844808083,0,0
23.844956000,0,1
23.844965000,1,1
23.845799417,1,0
23.845947250,1,1
23.845956167,0,1
23.845971667,0,0
23.846119583,0,1
23.846128583,1,1
23.853184583,1,0
23.853332500,1,1
23.853341333,0,1
23.853356833,0,0
23.853504750,0,1
23.853513750,1,1
23.854397667,1,0
23.854545500,1,1
23.854554333,0,1
23.854569833,0,0
23.854717750,0,1
23.854726750,1,1
23.855561083,1,0
23.855709000,1,1
23.855717833,0,1
23.855733333,0,0
23.855881250,0,1
23.855890250,1,1
23.856725000,1,0
23.856872833,1,1
23.856881667,0,1
23.856897167,0,0
23.857045083,0,1
23.857054083,1,1
23.857888083,1,0
23.858035917,1,1
23.858044833,0,1
23.858060250,0,0
23.858208167,0,1
23.858217167,1,1
23.859051750,1,0
23.859199583,1,1
23.859208500,0,1
23.859224000,0,0
23.859371917,0,1
23.859380917,1,1
23.860215167,1,0
23.860363083,1,1
23.860371917,0,1
23.860387333,0,0
23.860535250,0,1
23.860544333,1,1
23.861378667,1,0
23.861526500,1,1
23.861535417,0,1
23.861550917,0,0
23.861698833,0,1
23.861707750,1,1
23.862542083,1,0
23.862689917,1,1
23.862698750,0,1
23.862714250,0,0
23.862862167,0,1
23.862871167,1,1
23.869927667,1,0
23.870075500,1,1
23.870084417,0,1
23.870099833,0,0
23.870247750,0,1
23.870256833,1,1
23.871140333,1,0
23.871288250,1,1
23.871297083,0,1
23.871312583,0,0
23.871460500,0,1
23.871469500,1,1
23.872304083,1,0
23.872451917,1,1
23.872460833,0,1
23.872476333,0,0
23.872624250,0,1
23.872633250,1,1
23.873467333,1,0
23.873615250,1,1
23.873624000,0,1
23.873639500,0,0
23.873787417,0,1
23.873796417,1,1
23.874631000,1,0
23.874778833,1,1
23.874787750,0,1
23.874803167,0,0
23.874951083,0,1
23.874960083,1,1
23.875794417,1,0
23.875942250,1,1
23.875951083,0,1
23.875966500,0,0
23.876114417,0,1
23.876123500,1,1
23.876957917,1,0
23.877105750,1,1
23.877114583,0,1
23.877130083,0,0
23.877278000,0,1
23.877287000,1,1
23.878121750,1,0
23.878269500,1,1
23.878278417,0,1
23.878293917,0,0
23.878441833,0,1
23.878450833,1,1
23.879285333,1,0
23.879433167,1,1
23.879442000,0,1
23.879457417,0,0
23.879605333,0,1
23.879614417,1,1
23.886670417,1,0
23.886818250,1,1
23.886827083,0,1
23.886842583,0,0
23.886990500,0,1
23.886999500,1,1
23.887883167,1,0
23.888031000,1,1
23.888039917,0,1
23.888055333,0,0
23.888203250,0,1
23.888212250,1,1
23.889046667,1,0
23.889194500,1,1
23.889203333,0,1
23.889218833,0,0
23.889366750,0,1
23.889375750,1,1
23.890210417,1,0
23.890358250,1,1
23.890367083,0,1
23.890382583,0,0
23.890530500,0,1
23.890539500,1,1
23.891373750,1,0
23.891521583,1,1
23.891530417,0,1
23.891545917,0,0
23.891693833,0,1
23.891702917,1,1
23.892537083,1,0
23.892684917,1,1
23.892693750,0,1
23.892709250,0,0
23.892857167,0,1
23.892866250,1,1
23.893700917,1,0
23.893848750,1,1
23.893857667,0,1
23.893873167,0,0
23.894021083,0,1
23.894030083,1,1
23.894864167,1,0
23.895012000,1,1
23.895020833,0,1
23.895036333,0,0
23.895184250,0,1
23.895193250,1,1
23.896027667,1,0
23.896175500,1,1
23.896184417,0,1
23.896199833,0,0
23.896347750,0,1
23.896356750,1,1
23.903412833,1,0
23.903560667,1,1
23.903569500,0,1
23.903585000,0,0
23.903732917,0,1
23.903741917,1,1
23.904625917,1,0
23.904773750,1,1
23.904782583,0,1
23.904798083,0,0
23.904946000,0,1
23.904955000,1,1
23.905789333,1,0
23.905937167,1,1
23.905946000,0,1
23.905961500,0,0
23.906109417,0,1
23.906118417,1,1
23.906952833,1,0
23.907100667,1,1
23.907109500,0,1
23.907125000,0,0
23.907272917,0,1
23.907281917,1,1
23.908116500,1,0
23.908264333,1,1
23.908273167,0,1
23.908288583,0,0
23.908436500,0,1
23.908445583,1,1
23.909280083,1,0
23.909427917,1,1
23.909436750,0,1
23.909452250,0,0
23.909600167,0,1
23.909609167,1,1
23.910443417,1,0
23.910591250,1,1
23.910600083,0,1
23.910615500,0,0
23.910763417,0,1
23.910772500,1,1
23.911607167,1,0
23.911755000,1,1
23.911763833,0,1
23.911779250,0,0
23.911927167,0,1
23.911936250,1,1
23.912770750,1,0
23.912918583,1,1
23.912927500,0,1
23.912942917,0,0
23.913090833,0,1
23.913099833,1,1
23.920155833,1,0
23.920303667,1,1
23.920312500,0,1
23.920328000,0,0
23.920475917,0,1
23.920484917,1,1
23.921368667,1,0
23.921516500,1,1
23.921525333,0,1
23.921540833,0,0
23.921688750,0,1
23.921697750,1,1
23.922532000,1,0
23.922679833,1,1
23.922688750,0,1
23.922704250,0,0
23.922852167,0,1
23.922861167,1,1
23.923695583,1,0
23.923843417,1,1
23.923852250,0,1
23.923867750,0,0
23.924015667,0,1
23.924024750,1,1
23.924859083,1,0
23.925006917,1,1
23.925015750,0,1
23.925031250,0,0
23.925179167,0,1
23.925188167,1,1
23.926022667,1,0
23.926170417,1,1
23.926179333,0,1
23.926194833,0,0
23.926342750,0,1
23.926351750,1,1
23.927186417,1,0
23.927334250,1,1
23.927343083,0,1
23.927358583,0,0
23.927506500,0,1
23.927515500,1,1
23.928349583,1,0
23.928497417,1,1
23.928506250,0,1
23.928521833,0,0
23.928669667,0,1
23.928678750,1,1
23.929513167,1,0
23.929661000,1,1
23.929669833,0,1
23.929685333,0,0
23.929833250,0,1
23.929842250,1,1
23.936898250,1,0
23.937046083,1,1
23.937055000,0,1
23.937070500,0,0
23.937218417,0,1
23.937227417,1,1
23.938111417,1,0
23.938259250,1,1
23.938268083,0,1
23.938283500,0,0
23.938431417,0,1
23.938440500,1,1
23.939274750,1,0
23.939422583,1,1
23.939431500,0,1
23.939446917,0,0
23.939594833,0,1
23.939603833,1,1
23.940453583,1,0
23.940601417,1,1
23.940610250,0,1
23.940625750,0,0
23.940773667,0,1
23.940782750,1,1
23.941617000,1,0
23.941764833,1,1
23.941773667,0,1
23.941789167,0,0
23.941937083,0,1
23.941946083,1,1
23.942780667,1,0
23.942928500,1,1
23.942937333,0,1
23.942952833,0,0
23.943100750,0,1
23.943109750,1,1
23.943944417,1,0
23.944092250,1,1
23.944101167,0,1
23.944116667,0,0
23.944264583,0,1
23.944273583,1,1
23.945107583,1,0
23.945255500,1,1
23.945264333,0,1
23.945279833,0,0
23.945427667,0,1
23.945436750,1,1
23.946271167,1,0
23.946419000,1,1
23.946427917,0,1
23.946443333,0,0
23.946591250,0,1
23.946600333,1,1
23.953641000,1,0
23.953788833,1,1
23.953797667,0,1
23.953813167,0,0
23.953961083,0,1
